4.32,1364.93
4.33,1362.39
4.34,1359.86
4.35,1357.33
4.36,1354.82
4.37,1352.32
4.38,1349.82
4.39,1347.33
4.4,1344.86
4.41,1342.39
4.42,1339.93
4.43,1337.48
4.44,1335.03
4.45,1332.6
4.46,1330.18
4.47,1327.76
4.48,1325.35
4.49,1322.95
4.5,1320.56
4.51,1318.17
4.52,1315.8
4.53,1313.43
4.54,1311.07
4.55,1308.72
4.56,1306.38
4.57,1304.04
4.58,1301.72
4.59,1299.4
4.6,1297.09
4.61,1294.78
4.62,1292.49
4.63,1290.2
4.64,1287.92
4.65,1285.65
4.66,1283.38
4.67,1281.12
4.68,1278.87
4.69,1276.63
4.7,1274.39
4.71,1272.17
4.72,1269.94
4.73,1267.73
4.74,1265.52
4.75,1263.33
4.76,1261.13
4.77,1258.95
4.78,1256.77
4.79,1254.6
4.8,1252.43
4.81,1250.28
4.82,1248.13
4.83,1245.98
4.84,1243.85
4.85,1241.72
4.86,1239.59
4.87,1237.47
4.88,1235.36
4.89,1233.26
4.9,1231.16
4.91,1229.07
4.92,1226.99
4.93,1224.91
4.94,1222.84
4.95,1220.78
4.96,1218.72
4.97,1216.67
4.98,1214.62
4.99,1212.58
5,1210.55
5.01,1208.52
5.02,1206.5
5.03,1204.48
5.04,1202.47
5.05,1200.47
5.06,1198.47
5.07,1196.48
5.08,1194.5
5.09,1192.52
5.1,1190.54
5.11,1188.58
5.12,1186.62
5.13,1184.66
5.14,1182.71
5.15,1180.76
5.16,1178.83
5.17,1176.89
5.18,1174.96
5.19,1173.04
5.2,1171.13
5.21,1169.22
5.22,1167.31
5.23,1165.41
5.24,1163.51
5.25,1161.63
5.26,1159.74
5.27,1157.86
5.28,1155.99
5.29,1154.12
5.3,1152.26
5.31,1150.4
5.32,1148.55
5.33,1146.7
5.34,1144.86
5.35,1143.02
5.36,1141.19
5.37,1139.37
5.38,1137.55
5.39,1135.73
5.4,1133.92
5.41,1132.11
5.42,1130.31
5.43,1128.51
5.44,1126.72
5.45,1124.93
5.46,1123.15
5.47,1121.37
5.48,1119.6
5.49,1117.83
5.5,1116.07
5.51,1114.31
5.52,1112.56
5.53,1110.81
5.54,1109.07
5.55,1107.33
5.56,1105.59
5.57,1103.86
5.58,1102.14
5.59,1100.42
5.6,1098.7
5.61,1096.99
5.62,1095.28
5.63,1093.58
5.64,1091.88
5.65,1090.18
5.66,1088.49
5.67,1086.81
5.68,1085.13
5.69,1083.45
5.7,1081.78
5.71,1080.11
5.72,1078.44
5.73,1076.78
5.74,1075.13
5.75,1073.48
5.76,1071.83
5.77,1070.19
5.78,1068.55
5.79,1066.91
5.8,1065.28
5.81,1063.66
5.82,1062.03
5.83,1060.42
5.84,1058.8
5.85,1057.19
5.86,1055.58
5.87,1053.98
5.88,1052.38
5.89,1050.79
5.9,1049.2
5.91,1047.61
5.92,1046.03
5.93,1044.45
5.94,1042.87
5.95,1041.3
5.96,1039.74
5.97,1038.17
5.98,1036.61
5.99,1035.06
6,1033.5
6.01,1031.95
6.02,1030.41
6.03,1028.87
6.04,1027.33
6.05,1025.8
6.06,1024.27
6.07,1022.74
6.08,1021.22
6.09,1019.7
6.1,1018.18
6.11,1016.67
6.12,1015.16
6.13,1013.65
6.14,1012.15
6.15,1010.65
6.16,1009.16
6.17,1007.67
6.18,1006.18
6.19,1004.7
6.2,1003.21
6.21,1001.74
6.22,1000.26
6.23,998.792
6.24,997.324
6.25,995.86
6.26,994.399
6.27,992.942
6.28,991.488
6.29,990.037
6.3,988.589
6.31,987.145
6.32,985.704
6.33,984.266
6.34,982.832
6.35,981.4
6.36,979.972
6.37,978.547
6.38,977.125
6.39,975.707
6.4,974.291
6.41,972.879
6.42,971.47
6.43,970.064
6.44,968.661
6.45,967.261
6.46,965.864
6.47,964.47
6.48,963.079
6.49,961.691
6.5,960.307
6.51,958.925
6.52,957.546
6.53,956.17
6.54,954.798
6.55,953.428
6.56,952.061
6.57,950.697
6.58,949.336
6.59,947.978
6.6,946.623
6.61,945.27
6.62,943.921
6.63,942.574
6.64,941.231
6.65,939.89
6.66,938.552
6.67,937.216
6.68,935.884
6.69,934.554
6.7,933.228
6.71,931.904
6.72,930.582
6.73,929.264
6.74,927.948
6.75,926.635
6.76,925.324
6.77,924.017
6.78,922.712
6.79,921.41
6.8,920.11
6.81,918.813
6.82,917.519
6.83,916.227
6.84,914.939
6.85,913.652
6.86,912.369
6.87,911.087
6.88,909.809
6.89,908.533
6.9,907.26
6.91,905.989
6.92,904.721
6.93,903.455
6.94,902.192
6.95,900.932
6.96,899.674
6.97,898.418
6.98,897.165
6.99,895.915
7,894.667
7.01,893.421
7.02,892.178
7.03,890.937
7.04,889.699
7.05,888.464
7.06,887.23
7.07,885.999
7.08,884.771
7.09,883.545
7.1,882.321
7.11,881.1
7.12,879.881
7.13,878.665
7.14,877.451
7.15,876.239
7.16,875.029
7.17,873.822
7.18,872.618
7.19,871.415
7.2,870.215
7.21,869.017
7.22,867.822
7.23,866.628
7.24,865.437
7.25,864.249
7.26,863.062
7.27,861.878
7.28,860.696
7.29,859.517
7.3,858.339
7.31,857.164
7.32,855.991
7.33,854.82
7.34,853.652
7.35,852.485
7.36,851.321
7.37,850.159
7.38,848.999
7.39,847.841
7.4,846.686
7.41,845.533
7.42,844.381
7.43,843.232
7.44,842.085
7.45,840.941
7.46,839.798
7.47,838.657
7.48,837.519
7.49,836.382
7.5,835.248
7.51,834.116
7.52,832.986
7.53,831.857
7.54,830.731
7.55,829.607
7.56,828.485
7.57,827.366
7.58,826.248
7.59,825.132
7.6,824.018
7.61,822.906
7.62,821.796
7.63,820.689
7.64,819.583
7.65,818.479
7.66,817.377
7.67,816.277
7.68,815.179
7.69,814.083
7.7,812.989
7.71,811.897
7.72,810.807
7.73,809.719
7.74,808.633
7.75,807.548
7.76,806.466
7.77,805.386
7.78,804.307
7.79,803.23
7.8,802.155
7.81,801.083
7.82,800.012
7.83,798.942
7.84,797.875
7.85,796.81
7.86,795.746
7.87,794.685
7.88,793.625
7.89,792.567
7.9,791.511
7.91,790.456
7.92,789.404
7.93,788.353
7.94,787.304
7.95,786.257
7.96,785.212
7.97,784.168
7.98,783.127
7.99,782.087
8,781.049
8.01,780.012
8.02,778.978
8.03,777.945
8.04,776.914
8.05,775.885
8.06,774.857
8.07,773.831
8.08,772.807
8.09,771.785
8.1,770.764
8.11,769.746
8.12,768.728
8.13,767.713
8.14,766.699
8.15,765.687
8.16,764.677
8.17,763.668
8.18,762.661
8.19,761.656
8.2,760.652
8.21,759.651
8.22,758.65
8.23,757.652
8.24,756.655
8.25,755.66
8.26,754.666
8.27,753.674
8.28,752.684
8.29,751.695
8.3,750.708
8.31,749.723
8.32,748.739
8.33,747.757
8.34,746.776
8.35,745.797
8.36,744.82
8.37,743.844
8.38,742.87
8.39,741.897
8.4,740.926
8.41,739.957
8.42,738.989
8.43,738.023
8.44,737.058
8.45,736.095
8.46,735.133
8.47,734.173
8.48,733.215
8.49,732.258
8.5,731.303
8.51,730.349
8.52,729.397
